obs;Data;FZ_POA_total_deflacion;FZ_POA_1D_deflacion;FZ_POA_2D_deflacion;FZ_POA_3D_deflacion;FZ_POA_4D_deflacion;IPCA_POA;CUB_RS;Var_RY_BR_Total;Var_RY_BR_1Dorm;Var_RY_BR_2Dorm;Var_RY_BR_3Dorm;Var_RY_BR_4Dorm;Var_Tx_financ_imob;Var_IBCR_RS;Var_Tx_desocup_BR;Var_expect_infl
2020M11;44136;-0.486875598585423;-0.423618727929553;-0.389327820041574;-0.728159909039505;-0.263296173997207;0.8;1.53620598010524;-0.397127077355269;-0.351563606508943;-0.490551060119839;-0.355565895580846;-0.00872398545320054;0;0.897455907601066;-1.36986301369863;4.34782608695653
2020M12;44166;-1.02663461395239;-0.871978294703013;-0.97820496232276;-1.28730620350931;-1.16138840849299;1.85;1.61133514735576;0.0199659319153181;0.137812766987016;-0.0936734186434751;0.123499849831924;-0.177445173102125;0;0.533683966277359;-1.3888888888889;8.33333333333334
2021M01;44197;0.36684319482736;0.957054957885517;0.0961785346959454;0.0911059712756623;-1.13785009156346;0.25;3.53729788486798;-0.200473319736771;-0.668270018534496;0.106192567626135;-0.32014307110192;-0.656245259395834;0;-1.06170180027696;2.11267605633803;1.92307692307692
2021M02;44228;-0.191442537884701;0.246337212848302;-0.447191065774666;-0.304773945139025;-1.52681032518841;0.86;1.47090988626422;0.0111933632295873;-0.408011566525013;0.275271913675281;0.19984580359865;-0.22260150511387;-1.75438596491226;13.0404354587869;0.689655172413791;0
2021M03;44256;-0.753641702192065;-0.524678557698199;-0.980511613570922;-0.662396595887782;-1.71491815597262;0.95;2.41472220725332;-0.160292021588784;-0.7000997543535;0.0866347075957987;0.18708281511989;-0.199929663676466;0;18.0298548531334;2.05479452054795;5.66037735849056
2021M04;44287;-0.0286396509539877;0.00272428838865579;-0.0395178370449556;-0.0177457990001906;-0.405346157557773;0.19;1.59062567416115;-0.0870678048013202;-0.465431900183638;0.0389814554266068;0.112018275606879;0.417803878161869;-3.57142857142857;-7.25026226832966;-0.671140939597313;1.7857142857143
2021M05;44317;-0.566347418761093;-0.859040166775771;-0.306799276886494;-0.378748747036861;-1.80601411383463;1.04;2.87247376653512;-0.369065645867905;-0.814205274326779;-0.177326584059317;-0.127814193000887;-0.229258452838811;0;-18.6628126178208;-0.675675675675685;3.50877192982456
2021M06;44348;-0.149492266956952;-0.590648730810894;0.104287217085575;0.0559319843600692;0.450745373736749;0.79;3.62702648273083;-0.544414306444953;-0.936446325714376;-0.411119899748495;-0.411226745475687;0.0484736058412661;0;-3.78553770086526;-3.40136054421769;3.38983050847456
2021M07;44378;-0.250884776471794;-0.492072076286987;0.000379543943096472;-0.317348776300097;0.319425243763138;1.23;1.49739583333335;-0.44962825433988;-0.676136287563625;-0.345877132563291;-0.299951283265382;-0.289871209212743;1.85185185185185;2.20812590332423;-3.52112676056338;9.8360655737705
2021M08;44409;-0.0692955120756067;0.118448980983699;-0.153463102222795;-0.365183634139932;1.38774522588947;0.71;0.532775506687222;-0.0389936713858905;-0.249450245164153;0.159176628807732;-0.0773239780420934;0.230220110014145;1.81818181818182;-0.565637520622212;-4.37956204379562;2.98507462686567
2021M09;44440;-0.956739573248733;-0.537589933086935;-1.16255373252403;-1.10261314394315;-2.38600807815854;1.53;1.05514262995252;0.157122650248575;-0.121971756576852;0.314509985266772;0.187436545013608;0.342839300589413;3.57142857142855;-2.37022991230149;-3.81679389312977;13.0434782608696
2021M10;44470;-1.19636147913784;-1.15681233933163;-1.47825999465321;-0.800870081075733;-2.00711884516512;1.14;0.388248875067743;0.205280915136798;-0.257664878882509;0.287250948778406;0.410621505640966;0.56113577422215;3.44827586206897;6.13417496156026;-3.96825396825397;15.3846153846154
2021M11;44501;-0.762678288431062;-0.564580031695727;-1.2523960728162;-0.217908082408869;-2.24841521394612;0.96;0.673522357656786;0.184336288500058;0.059303447307724;-0.00925142648969609;0.542133662221552;0.31270479925228;5;4.23942051086542;-4.13223140495868;11.1111111111111
2021M12;44531;-0.456213428543084;-0.347118913021927;-0.635138137928437;-0.386789645938712;-0.29753049687592;0.83;0.160377446455384;0.378313467141433;0.13738142384619;0.259081153058402;0.773322649570024;0.481519956939534;12.6984126984127;-2.72108843537415;-4.31034482758621;0.999999999999996
2022M01;44562;0.633356790992234;0.723836332562589;0.462556720172791;0.743942897355976;0.542877249421925;-0.53;0.474776343105021;0.766867183833034;0.327828068291389;0.627357993429963;0.97664197384409;1.10258563429271;5.63380281690141;-3.46642604707122;0.900900900900898;-1.98019801980197
2022M02;44593;-0.438116100766694;-0.527730757741707;-0.371050897883429;-0.467987653091695;0.109529025191679;0.43;0.538780123970395;0.909383823363598;0.653342788839027;0.943144607586672;1.12223023902823;1.15068557368275;-13.3333333333333;5.99002959962611;0;3.03030303030302
2022M03;44621;-1.67306367483515;-1.87973624643244;-1.69647699652024;-1.48607420529476;-0.373978939080799;1.61;0.641412582192502;1.14397490274138;1.0677689918243;1.18639433122054;1.31810616478401;0.914129784563283;15.3846153846154;14.2720658484604;-0.89285714285714;0
2022M04;44652;-0.791061010580441;-1.11737367744488;-0.554277314365303;-0.751507960051423;0.177988727380596;1.13;1.14507836072029;1.36626364379655;1.28803646088343;1.44935822702017;1.51486875634931;0.639511092196622;0;-7.48601196218407;-5.4054054054054;3.92156862745098
2022M05;44682;-0.288643376132169;-0.656912511197372;-0.139345078132758;-0.059719319199758;0.338409475465329;0.47;1.13392541894131;1.3552576671201;1.4835429752506;1.33545381664791;1.4837564028646;1.59098335238622;6.66666666666667;-6.52068126520681;-6.66666666666666;5.66037735849056
2022M06;44713;-0.655412115193643;-0.784508440913601;-0.734856007944373;-0.417080436941408;-0.248262164846069;0.7;0.644081300157984;0;0;2.38095238095238;0;0;0;-2.69205027143601;-5.10204081632653;0.892857142857156
